order_id,order_date,order_priority,order_quantity,sales ,unit_price,ship_mode,shipping_cost,province,customer_segment,product_category,product_sub_category,product_container,ship_date
42373,8/16/2018,Not Specified,11,136.23,12.38,Express Air,3.2,New Brunswick,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/17/2018
47459,8/16/2018,Not Specified,10,211.01,21.10,Regular Air,1.6,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,8/17/2018
39877,8/16/2019,Critical,41,97.24,2.37,Regular Air,0.8,British Columbia,Home Office,Office Supplies,Rubber Bands,Wrap Bag,8/18/2019
36038,8/16/2019,High,26,101.93,3.92,Regular Air,5.4,Alberta,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,8/18/2019
39425,8/16/2019,Critical,23,1356.18,58.96,Regular Air,6.4,Alberta,Small Business,Technology,Telephones and Communication,Small Box,8/18/2019
11108,8/16/2019,Not Specified,20,140.93,7.05,Regular Air,6.1,Saskachewan,Small Business,Office Supplies,Paper,Small Box,8/18/2019
13601,8/16/2019,Low,17,880.51,51.79,Regular Air,21.4,Ontario,Consumer,Office Supplies,Appliances,Small Box,8/20/2019
10437,8/17/2016,Critical,50,877.96,17.56,Regular Air,14.1,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,8/19/2016
2790,8/17/2016,High,41,23881.95,582.49,Delivery Truck,52.4,British Columbia,Home Office,Technology,Copiers and Fax,Jumbo Drum,8/19/2016
53254,8/17/2016,Medium,34,5823.09,171.27,Regular Air,5.3,Ontario,Home Office,Technology,Telephones and Communication,Small Box,8/20/2016
13536,8/17/2016,Medium,23,131.77,5.73,Regular Air,2.2,Yukon,Home Office,Office Supplies,Paper,Wrap Bag,8/19/2016
2790,8/17/2016,High,15,557.10,37.14,Regular Air,8.8,British Columbia,Home Office,Office Supplies,Storage & Organization,Small Box,8/19/2016
2790,8/17/2016,High,15,353.36,23.56,Express Air,5.9,British Columbia,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,8/18/2016
2790,8/17/2016,High,7,49.12,7.02,Regular Air,8,British Columbia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,8/18/2016
21861,8/17/2016,Critical,5,262.04,52.41,Regular Air,3.9,Manitoba,Home Office,Technology,Computer Peripherals,Small Pack,8/19/2016
26688,8/17/2017,Medium,21,453.82,21.61,Regular Air,4.3,Alberta,Home Office,Office Supplies,Appliances,Small Box,8/19/2017
27232,8/17/2017,Not Specified,19,684.05,36.00,Regular Air,8.3,Quebec,Consumer,Office Supplies,Pens & Art Supplies,Small Box,8/19/2017
50246,8/17/2017,Medium,14,109.18,7.80,Express Air,7.9,Alberta,Corporate,Office Supplies,Paper,Small Box,8/18/2017
57921,8/17/2017,Medium,8,48.41,6.05,Regular Air,4.9,Manitoba,Consumer,Technology,Computer Peripherals,Small Pack,8/17/2017
57921,8/17/2017,Medium,7,158.41,22.63,Regular Air,9.6,Manitoba,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,8/19/2017
26688,8/17/2017,Medium,7,74.26,10.61,Regular Air,1.2,Alberta,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,8/18/2017
13094,8/17/2017,Not Specified,7,303.42,43.35,Regular Air,5.4,Saskachewan,Consumer,Office Supplies,Paper,Wrap Bag,8/18/2017
8768,8/17/2018,High,44,2592.01,58.91,Regular Air,5.7,Alberta,Small Business,Technology,Telephones and Communication,Small Box,8/18/2018
43424,8/17/2018,Not Specified,34,826.64,24.31,Express Air,4.8,Ontario,Home Office,Office Supplies,Appliances,Small Box,8/19/2018
33604,8/17/2018,High,10,63.79,6.38,Regular Air,8.3,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,8/19/2018
56930,8/17/2019,Low,47,244.29,5.20,Regular Air,0.7,British Columbia,Home Office,Office Supplies,Rubber Bands,Wrap Bag,8/24/2019
38884,8/17/2019,High,47,273.92,5.83,Regular Air,6.1,Northwest Territories,Consumer,Office Supplies,Paper,Small Box,8/18/2019
38884,8/17/2019,High,20,6492.50,324.63,Delivery Truck,57.9,Northwest Territories,Consumer,Furniture,Tables,Jumbo Box,8/18/2019
487,8/17/2019,Critical,19,225.13,11.85,Regular Air,4.8,Manitoba,Corporate,Office Supplies,Appliances,Small Box,8/18/2019
56930,8/17/2019,Low,10,1056.67,105.67,Regular Air,37.5,Ontario,Home Office,Office Supplies,Storage & Organization,Large Box,8/17/2019
1762,8/18/2016,Not Specified,43,1369.07,31.84,Express Air,1.2,Alberta,Home Office,Technology,Telephones and Communication,Small Box,8/19/2016
1762,8/18/2016,Not Specified,29,917.11,31.62,Regular Air,2.1,Alberta,Home Office,Technology,Computer Peripherals,Small Pack,8/20/2016
19175,8/18/2016,Low,19,1212.79,63.83,Regular Air,5.7,Alberta,Consumer,Technology,Telephones and Communication,Small Box,8/25/2016
45410,8/18/2016,Low,19,1060.76,55.83,Regular Air,21.4,Saskachewan,Corporate,Office Supplies,Storage & Organization,Small Box,8/23/2016
1762,8/18/2016,Not Specified,11,74.47,6.77,Regular Air,2.7,Alberta,Home Office,Office Supplies,Envelopes,Small Box,8/19/2016
59783,8/18/2017,Low,36,82.85,2.30,Regular Air,2.7,Yukon,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,8/23/2017
2368,8/18/2017,Critical,36,544.34,15.12,Regular Air,14.3,Ontario,Consumer,Office Supplies,Appliances,Small Box,8/20/2017
16967,8/18/2018,Low,34,723.60,21.28,Regular Air,6.2,Nova Scotia,Corporate,Office Supplies,Paper,Small Box,8/18/2018
1639,8/18/2018,Not Specified,24,174.56,7.27,Regular Air,6.6,Ontario,Home Office,Office Supplies,Paper,Small Box,8/19/2018
10791,8/18/2018,Not Specified,20,428.61,21.43,Regular Air,6.2,Northwest Territories,Small Business,Office Supplies,Paper,Small Box,8/20/2018
16967,8/18/2018,Low,5,425.38,85.08,Regular Air,6.6,Nova Scotia,Corporate,Technology,Computer Peripherals,Small Box,8/20/2018
31297,8/18/2019,Low,44,1690.13,38.41,Regular Air,5.3,British Columbia,Corporate,Office Supplies,Paper,Small Box,8/27/2019
25571,8/18/2019,Critical,42,4011.43,95.51,Regular Air,37.5,British Columbia,Consumer,Office Supplies,Storage & Organization,Large Box,8/20/2019
6018,8/18/2019,Low,39,220.52,5.65,Regular Air,2.2,Saskachewan,Home Office,Furniture,Office Furnishings,Wrap Bag,8/20/2019
31297,8/18/2019,Low,39,727.55,18.66,Regular Air,9.3,British Columbia,Corporate,Office Supplies,Pens & Art Supplies,Small Box,8/25/2019
3907,8/18/2019,Medium,36,1159.01,32.19,Express Air,5.9,British Columbia,Small Business,Technology,Computer Peripherals,Small Box,8/19/2019
3907,8/18/2019,Medium,36,233.39,6.48,Regular Air,52.4,British Columbia,Small Business,Office Supplies,Appliances,Large Box,8/18/2019
3907,8/18/2019,Medium,34,780.92,22.97,Regular Air,16.2,British Columbia,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,8/20/2019
31173,8/18/2019,Low,24,181.21,7.55,Express Air,5.4,Ontario,Consumer,Technology,Telephones and Communication,Medium Box,8/25/2019
6018,8/18/2019,Low,2,132.95,66.48,Regular Air,14.9,Saskachewan,Home Office,Office Supplies,Paper,Small Box,8/23/2019
33888,8/19/2016,Not Specified,47,11103.63,236.25,Delivery Truck,30.7,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,8/21/2016
33888,8/19/2016,Not Specified,31,373.89,12.06,Regular Air,7.7,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,8/22/2016
33888,8/19/2016,Not Specified,3,62.41,20.80,Regular Air,12,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Small Box,8/20/2016
26023,8/19/2017,High,49,129.22,2.64,Regular Air,1.1,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Wrap Bag,8/20/2017
9152,8/19/2017,Not Specified,43,313.30,7.29,Regular Air,5.4,Manitoba,Home Office,Technology,Telephones and Communication,Medium Box,8/19/2017
59233,8/19/2017,High,30,424.97,14.17,Express Air,5.4,British Columbia,Corporate,Furniture,Office Furnishings,Small Pack,8/19/2017
25154,8/19/2017,High,16,109.68,6.86,Regular Air,1.6,Prince Edward Island,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,8/20/2017
15045,8/19/2017,Not Specified,11,1475.23,134.11,Delivery Truck,75.1,Manitoba,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,8/21/2017
59233,8/19/2017,High,3,360.42,120.14,Delivery Truck,38.3,British Columbia,Corporate,Furniture,Bookcases,Jumbo Box,8/21/2017
24899,8/19/2018,Not Specified,37,270.70,7.32,Regular Air,2.5,Manitoba,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,8/21/2018
6502,8/19/2018,Medium,30,328.40,10.95,Regular Air,5.5,Ontario,Home Office,Office Supplies,Paper,Small Box,8/22/2018
448,8/19/2018,Medium,22,1243.77,56.54,Regular Air,21.4,Yukon,Corporate,Technology,Telephones and Communication,Small Box,8/21/2018
51008,8/19/2018,High,20,288.54,14.43,Regular Air,4.9,Quebec,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,8/21/2018
6502,8/19/2018,Medium,16,124.24,7.77,Express Air,6.2,Ontario,Home Office,Office Supplies,Paper,Wrap Bag,8/19/2018
8901,8/19/2018,Low,15,180.72,12.05,Express Air,6.7,Yukon,Consumer,Technology,Office Machines,Medium Box,8/26/2018
31648,8/19/2018,High,10,79.22,7.92,Regular Air,7.8,Saskachewan,Home Office,Office Supplies,Paper,Small Box,8/21/2018
31648,8/19/2018,High,8,73.77,9.22,Regular Air,2.5,Saskachewan,Home Office,Technology,Computer Peripherals,Small Pack,8/19/2018
36133,8/19/2018,Medium,6,137.56,22.93,Regular Air,9.3,Ontario,Consumer,Office Supplies,Paper,Small Box,8/20/2018
32610,8/19/2019,Not Specified,47,339.18,7.22,Regular Air,9,Alberta,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,8/20/2019
32230,8/19/2019,High,46,1876.51,40.79,Regular Air,9.8,Ontario,Consumer,Furniture,Office Furnishings,Wrap Bag,8/20/2019
40608,8/19/2019,Not Specified,39,239.46,6.14,Regular Air,6.1,British Columbia,Corporate,Office Supplies,Paper,Small Box,8/20/2019
58084,8/19/2019,Medium,36,284.79,7.91,Regular Air,1.9,British Columbia,Small Business,Office Supplies,Paper,Wrap Bag,8/21/2019
20096,8/19/2019,Low,35,6544.24,186.98,Delivery Truck,31.3,Yukon,Consumer,Furniture,Tables,Jumbo Box,8/24/2019
40608,8/19/2019,Not Specified,29,614.15,21.18,Regular Air,10.2,British Columbia,Corporate,Office Supplies,Paper,Small Box,8/21/2019
32610,8/19/2019,Not Specified,20,2131.33,106.57,Regular Air,8.2,Alberta,Consumer,Technology,Telephones and Communication,Small Box,8/20/2019
58084,8/19/2019,Medium,3,23.06,7.69,Regular Air,0.5,British Columbia,Small Business,Office Supplies,Labels,Small Box,8/19/2019
38978,08/02/2016,Low,24,4865.57,202.73,Delivery Truck,32.1,Saskachewan,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,08/04/2016
56516,08/02/2016,Medium,24,2740.21,114.18,Regular Air,2.7,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,08/04/2016
56516,08/02/2016,Medium,6,29.84,4.97,Regular Air,5.6,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,08/03/2016
53605,08/02/2017,Medium,48,8953.42,186.53,Delivery Truck,38.4,New Brunswick,Consumer,Furniture,Bookcases,Jumbo Box,08/04/2017
29762,08/02/2017,Critical,33,3497.36,105.98,Delivery Truck,79.6,Ontario,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,08/03/2017
27744,08/02/2017,Critical,22,114.16,5.19,Regular Air,6.2,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,08/03/2017
37572,08/02/2017,High,22,132.63,6.03,Regular Air,3.2,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,08/04/2017
53605,08/02/2017,Medium,19,541.94,28.52,Regular Air,5.7,New Brunswick,Consumer,Office Supplies,Appliances,Medium Box,08/04/2017
26244,08/02/2017,High,16,140.94,8.81,Regular Air,3.9,Ontario,Home Office,Technology,Computer Peripherals,Small Pack,08/04/2017
29762,08/02/2017,Critical,15,24.02,1.60,Regular Air,0.7,Prince Edward Island,Home Office,Office Supplies,Rubber Bands,Wrap Bag,08/04/2017
33154,08/02/2017,Critical,7,393.79,56.26,Regular Air,4.5,Quebec,Corporate,Technology,Telephones and Communication,Small Box,08/05/2017
53605,08/02/2017,Medium,1,79.51,79.51,Regular Air,36.6,New Brunswick,Consumer,Furniture,Office Furnishings,Wrap Bag,08/04/2017
48512,08/02/2018,Not Specified,48,255.51,5.32,Regular Air,5.1,British Columbia,Consumer,Office Supplies,Paper,Small Box,08/03/2018
48512,08/02/2018,Not Specified,47,158.64,3.38,Express Air,0.9,British Columbia,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,08/02/2018
51494,08/02/2018,Critical,42,528.11,12.57,Regular Air,6.4,Nova Scotia,Consumer,Technology,Office Machines,Medium Box,08/04/2018
56647,08/02/2018,Medium,41,446.76,10.90,Regular Air,13.4,New Brunswick,Home Office,Furniture,Office Furnishings,Small Box,08/03/2018
35684,08/02/2018,Low,10,974.75,97.48,Regular Air,15,Alberta,Corporate,Technology,Office Machines,Medium Box,08/07/2018
33445,08/02/2019,Low,49,3897.09,79.53,Delivery Truck,28.6,British Columbia,Small Business,Furniture,Bookcases,Jumbo Box,08/07/2019
52039,08/02/2019,Critical,48,2146.83,44.73,Regular Air,2.1,Quebec,Corporate,Technology,Computer Peripherals,Small Pack,08/04/2019
33445,08/02/2019,Low,18,1901.35,105.63,Delivery Truck,38.3,British Columbia,Small Business,Furniture,Bookcases,Jumbo Box,08/07/2019
33445,08/02/2019,Low,16,3191.28,199.46,Regular Air,73.8,British Columbia,Small Business,Furniture,Tables,Large Box,08/04/2019
43301,8/20/2016,Critical,43,2376.68,55.27,Regular Air,37.5,Alberta,Small Business,Office Supplies,Storage & Organization,Large Box,8/22/2016
9187,8/20/2016,High,40,186.86,4.67,Regular Air,5.5,Alberta,Small Business,Office Supplies,Appliances,Small Box,8/21/2016
43301,8/20/2016,Critical,33,3785.49,114.71,Delivery Truck,44.9,Alberta,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,8/21/2016
43779,8/20/2016,High,20,4149.98,207.50,Regular Air,22.7,Quebec,Corporate,Furniture,Office Furnishings,Large Box,8/23/2016
2433,8/20/2016,Not Specified,14,25793.28,1842.38,Delivery Truck,15.7,Alberta,Corporate,Technology,Office Machines,Jumbo Drum,8/20/2016
9187,8/20/2016,High,8,1063.82,132.98,Regular Air,9.6,Alberta,Small Business,Technology,Telephones and Communication,Small Box,8/22/2016
26693,8/20/2017,Medium,44,2241.63,50.95,Express Air,1.3,Saskachewan,Corporate,Technology,Telephones and Communication,Small Pack,8/22/2017
22053,8/20/2017,Critical,32,602.50,18.83,Regular Air,5.6,Nova Scotia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,8/22/2017
45511,8/20/2017,Low,31,1017.90,32.84,Delivery Truck,48.7,Alberta,Corporate,Furniture,Tables,Jumbo Box,8/27/2017
30883,8/20/2017,Medium,30,215.47,7.18,Regular Air,1.7,British Columbia,Home Office,Office Supplies,Paper,Wrap Bag,8/21/2017
40257,8/20/2017,Not Specified,24,3425.24,142.72,Regular Air,26.2,Saskachewan,Consumer,Furniture,Chairs & Chairmats,Large Box,8/21/2017
31204,8/20/2017,Low,14,230.61,16.47,Regular Air,5.4,British Columbia,Small Business,Furniture,Office Furnishings,Small Pack,8/25/2017
31204,8/20/2017,Low,8,11.19,1.40,Regular Air,0.7,British Columbia,Small Business,Office Supplies,Rubber Bands,Wrap Bag,8/20/2017
46531,8/20/2018,Low,39,4505.77,115.53,Regular Air,73.8,Nova Scotia,Consumer,Furniture,Tables,Large Box,8/27/2018
17445,8/20/2018,Not Specified,33,266.94,8.09,Regular Air,2.5,Alberta,Small Business,Technology,Computer Peripherals,Small Pack,8/23/2018
1095,8/20/2018,Medium,28,152.13,5.43,Regular Air,5.1,Yukon,Consumer,Office Supplies,Paper,Small Box,8/22/2018
45381,8/20/2018,Medium,26,175.59,6.75,Express Air,5.4,Nova Scotia,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,8/21/2018
2882,8/20/2018,High,23,4143.97,180.17,Delivery Truck,32.1,Alberta,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,8/22/2018
45381,8/20/2018,Medium,23,1409.05,61.26,Express Air,5.9,Nova Scotia,Small Business,Technology,Computer Peripherals,Small Box,8/22/2018
46531,8/20/2018,Low,23,90.38,3.93,Regular Air,1.6,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/20/2018
46531,8/20/2018,Low,17,3279.18,192.89,Regular Air,3,Quebec,Consumer,Technology,Telephones and Communication,Small Box,8/25/2018
2882,8/20/2018,High,9,381.69,42.41,Regular Air,2.1,Alberta,Consumer,Technology,Computer Peripherals,Small Pack,8/21/2018
46531,8/20/2018,Low,2,20.69,10.35,Regular Air,6.5,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/29/2018
45381,8/20/2018,Medium,1,12.64,12.64,Regular Air,6,Nova Scotia,Small Business,Furniture,Office Furnishings,Small Box,8/22/2018
36294,8/20/2019,Medium,46,653.94,14.22,Regular Air,5.3,Newfoundland,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,8/22/2019
4099,8/20/2019,Critical,42,1809.92,43.09,Regular Air,6.7,Yukon,Consumer,Office Supplies,Storage & Organization,Small Box,8/21/2019
4099,8/20/2019,Critical,39,3860.40,98.98,Regular Air,9.6,Yukon,Consumer,Technology,Telephones and Communication,Small Box,8/22/2019
17953,8/20/2019,High,30,1043.38,34.78,Regular Air,20.9,Ontario,Small Business,Office Supplies,Envelopes,Small Box,8/22/2019
17953,8/20/2019,High,21,1594.90,75.95,Delivery Truck,64.2,Quebec,Small Business,Office Supplies,Appliances,Jumbo Drum,8/22/2019
11875,8/20/2019,Medium,19,259.61,13.66,Regular Air,6.7,British Columbia,Small Business,Office Supplies,Storage & Organization,Medium Box,8/21/2019
17953,8/20/2019,High,17,112.82,6.64,Regular Air,1.3,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,8/22/2019
4099,8/20/2019,Critical,12,131.54,10.96,Regular Air,6.2,Yukon,Consumer,Office Supplies,Envelopes,Small Box,8/23/2019
4099,8/20/2019,Critical,4,51.21,12.80,Regular Air,7.8,Yukon,Consumer,Furniture,Office Furnishings,Small Pack,8/21/2019
36101,8/20/2019,High,3,477.27,159.09,Delivery Truck,57.2,Alberta,Corporate,Furniture,Bookcases,Jumbo Box,8/21/2019
41825,8/21/2016,Critical,50,8364.67,167.29,Delivery Truck,64.4,Nova Scotia,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,8/21/2016
41825,8/21/2016,Critical,43,3506.81,81.55,Regular Air,4.3,New Brunswick,Consumer,Technology,Computer Peripherals,Small Box,8/22/2016
52897,8/21/2016,Medium,40,2199.90,55.00,Regular Air,6.3,Alberta,Home Office,Office Supplies,Paper,Small Box,8/23/2016
57542,8/21/2016,High,23,1344.23,58.44,Regular Air,7.3,Ontario,Corporate,Office Supplies,Paper,Small Box,8/23/2016
24162,8/21/2016,Not Specified,12,1878.17,156.51,Delivery Truck,17.1,Manitoba,Small Business,Furniture,Tables,Jumbo Box,8/22/2016
44196,8/21/2016,Not Specified,12,699.55,58.30,Regular Air,5.7,Quebec,Corporate,Technology,Telephones and Communication,Small Box,8/22/2016
44196,8/21/2016,Not Specified,10,60.89,6.09,Regular Air,2.2,Manitoba,Corporate,Office Supplies,Paper,Wrap Bag,8/23/2016
24162,8/21/2016,Not Specified,1,11.71,11.71,Regular Air,2.2,Manitoba,Small Business,Office Supplies,Paper,Wrap Bag,8/23/2016
36480,8/21/2017,Medium,44,1274.16,28.96,Regular Air,1.6,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,8/22/2017
42950,8/21/2017,High,38,1222.46,32.17,Regular Air,1.3,Quebec,Small Business,Technology,Telephones and Communication,Small Pack,8/22/2017
31238,8/21/2017,Medium,21,8037.87,382.76,Express Air,21.4,Ontario,Corporate,Office Supplies,Appliances,Small Box,8/23/2017
58598,8/21/2018,Medium,50,14561.45,291.23,Delivery Truck,69.3,Ontario,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,8/22/2018
58598,8/21/2018,Medium,25,95.57,3.82,Regular Air,0.7,Ontario,Home Office,Office Supplies,Rubber Bands,Wrap Bag,8/22/2018
34148,8/21/2019,Critical,33,146.37,4.44,Regular Air,1.1,Quebec,Small Business,Office Supplies,Labels,Small Box,8/22/2019
4896,8/21/2019,Critical,25,889.73,35.59,Regular Air,2.1,Nova Scotia,Small Business,Technology,Computer Peripherals,Small Pack,8/21/2019
4896,8/21/2019,Critical,21,129.79,6.18,Regular Air,6,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,8/23/2019
25313,8/21/2019,Critical,19,448.01,23.58,Regular Air,5.9,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,8/23/2019
4896,8/21/2019,Critical,10,1166.16,116.62,Express Air,6.4,Nova Scotia,Small Business,Technology,Telephones and Communication,Small Box,8/23/2019
